longitude,latitude,country,admin_1,admin_2,admin_3,admin_4
94.60882,40.11512,中国,甘肃省,酒泉市,敦煌市,七里镇
79.61667,40.56667,中国,新疆维吾尔自治区,阿克苏地区,柯坪县,启浪乡
81.36639,41.58389,中国,新疆维吾尔自治区,阿克苏地区,拜城县,察尔齐镇
81.08722,43.80194,中国,新疆维吾尔自治区,伊犁哈萨克自治州,察布查尔锡伯自治县,孙扎齐牛录镇
89.59236,46.33379,中国,新疆维吾尔自治区,阿勒泰地区,富蕴县,恰库尔图镇
90.74567,46.47974,中国,新疆维吾尔自治区,阿勒泰地区,青河县,查干郭勒乡
82.49599,43.78894,中国,新疆维吾尔自治区,伊犁哈萨克自治州,尼勒克县,尼勒克镇
82.63333,43.2,中国,新疆维吾尔自治区,伊犁哈萨克自治州,巩留县,吉尔格郎乡
83.86374,45.51637,中国,新疆维吾尔自治区,塔城地区,托里县,庙尔沟镇
94.61574,40.18078,中国,甘肃省,酒泉市,敦煌市,肃州镇
86.21371,44.30638,中国,新疆维吾尔自治区,昌吉回族自治州,玛纳斯县,玛纳斯镇
84.24417,41.77389,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,轮台县,轮台镇
95.50189,41.10244,中国,甘肃省,酒泉市,瓜州县,柳园镇
85.78104,44.63946,中国,新疆维吾尔自治区,塔城地区,沙湾市,老沙湾镇
84.90069,44.42707,中国,新疆维吾尔自治区,伊犁哈萨克自治州,奎屯市,团结路街道
89.30531,47.20003,中国,新疆维吾尔自治区,阿勒泰地区,富蕴县,库尔特乡
82.93064,41.71707,中国,新疆维吾尔自治区,阿克苏地区,库车市,热斯坦街道
83.3098,45.82673,中国,新疆维吾尔自治区,塔城地区,托里县,库普乡
86.15231,41.76055,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,库尔勒市,萨依巴格街道
87.42056,48.56472,中国,新疆维吾尔自治区,阿勒泰地区,布尔津县,禾木喀纳斯蒙古族乡
89.81724,47.21654,中国,新疆维吾尔自治区,阿勒泰地区,富蕴县,可可托海镇
82.43472,41.82056,中国,新疆维吾尔自治区,阿克苏地区,拜城县,克孜尔乡
80.51839,41.08364,中国,新疆维吾尔自治区,阿克苏地区,温宿县,克孜勒镇
82.63472,42.16056,中国,新疆维吾尔自治区,阿克苏地区,拜城县,黑英山乡
86.39848,47.19094,中国,新疆维吾尔自治区,阿勒泰地区,吉木乃县,喀尔交镇
89.69761,46.85591,中国,新疆维吾尔自治区,阿勒泰地区,富蕴县,喀拉通克镇
84.88724,45.58473,中国,新疆维吾尔自治区,克拉玛依市,克拉玛依区,昆仑路街道
76.91667,40.25,中国,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,哈拉峻乡
77.54194,40.73056,中国,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,哈拉布拉克乡
79.06577,40.52755,中国,新疆维吾尔自治区,阿克苏地区,柯坪县,玉尔其乡
89.06667,43.98334,中国,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,新地乡
81.53555,43.9749,中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县,吉里于孜镇
85.61828,47.49969,中国,新疆维吾尔自治区,阿勒泰地区,吉木乃县,兵团一八六团
83.92013,46.60109,中国,新疆维吾尔自治区,塔城地区,额敏县,杰勒阿尕什镇
80.56,41.26917,中国,新疆维吾尔自治区,阿克苏地区,温宿县,佳木镇
81.32151,43.91515,中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,墩买里街道
86.88521,44.19035,中国,新疆维吾尔自治区,昌吉回族自治州,呼图壁县,呼图壁镇
80.85028,43.95694,中国,新疆维吾尔自治区,伊犁哈萨克自治州,霍城县,兰干镇
94.70271,40.27821,中国,甘肃省,酒泉市,敦煌市,黄渠镇
97.73635,40.30303,中国,甘肃省,酒泉市,玉门市,花海镇
86.85778,42.25861,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,和硕县,特吾里克镇
86.00214,46.51872,中国,新疆维吾尔自治区,塔城地区,和布克赛尔蒙古自治县,和什托洛盖镇
88.21846,47.72413,中国,新疆维吾尔自治区,阿勒泰地区,阿勒泰市,红墩镇
85.7266,46.79507,中国,新疆维吾尔自治区,塔城地区,和布克赛尔蒙古自治县,和布克赛尔镇
86.38278,42.31639,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,和静县,和静镇
87.77417,46.65684,中国,新疆维吾尔自治区,阿勒泰地区,福海县,喀拉玛盖镇
93.50601,42.83393,中国,新疆维吾尔自治区,哈密市,伊州区,东河街道
86.41629,48.05841,中国,新疆维吾尔自治区,阿勒泰地区,哈巴河县,阿克齐镇
95.67119,40.46384,中国,甘肃省,酒泉市,瓜州县,瓜州镇
80.48444,40.45056,中国,新疆维吾尔自治区,阿克苏地区,阿瓦提县,乌鲁却勒镇
82.14889,43.46667,中国,新疆维吾尔自治区,伊犁哈萨克自治州,巩留县,塔斯托别乡
89.52115,46.9919,中国,新疆维吾尔自治区,阿勒泰地区,富蕴县,库额尔齐斯镇
87.97418,44.15874,中国,新疆维吾尔自治区,昌吉回族自治州,阜康市,博峰街道
87.4881,47.1095,中国,新疆维吾尔自治区,阿勒泰地区,福海县,福海镇
87.66111,42.96444,中国,新疆维吾尔自治区,吐鲁番市,托克逊县,阿乐惠镇
90.15125,46.05654,中国,新疆维吾尔自治区,阿勒泰地区,青河县,萨尔托海乡
83.55709,46.3944,中国,新疆维吾尔自治区,塔城地区,额敏县,二道桥乡
83.63325,46.52574,中国,新疆维吾尔自治区,塔城地区,额敏县,额敏镇
84.85,44.33333,中国,新疆维吾尔自治区,克拉玛依市,独山子区,金山路街道
88.53389,46.51188,中国,新疆维吾尔自治区,阿勒泰地区,富蕴县,杜热镇
94.68333,40.16667,中国,甘肃省,酒泉市,敦煌市,转渠口镇
87.08308,47.76649,中国,新疆维吾尔自治区,阿勒泰地区,布尔津县,杜来提乡
95.70593,40.06255,中国,甘肃省,酒泉市,瓜州县,锁阳城镇
99.00284,40.17285,中国,甘肃省,酒泉市,金塔县,东坝镇
88.32004,43.35833,中国,新疆维吾尔自治区,乌鲁木齐市,达坂城区,达坂城镇
97.4258,40.0132,中国,甘肃省,酒泉市,玉门市,赤金镇
87.30461,44.00782,中国,新疆维吾尔自治区,昌吉回族自治州,昌吉市,北京南路街道
86.86375,47.70283,中国,新疆维吾尔自治区,阿勒泰地区,布尔津县,布尔津镇
96.54102,40.53087,中国,甘肃省,酒泉市,瓜州县,布隆吉乡
85.37747,44.05317,中国,新疆维吾尔自治区,塔城地区,沙湾市,博尔通古乡
86.62198,41.98434,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,博湖县,博湖镇
82.07072,44.90374,中国,新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,顾里木图街道
86.31978,44.53134,中国,新疆维吾尔自治区,昌吉回族自治州,玛纳斯县,北五岔镇
87.82053,47.35249,中国,新疆维吾尔自治区,北屯市,北屯市,北屯镇
93.00862,43.59881,中国,新疆维吾尔自治区,哈密市,巴里坤哈萨克自治县,巴里坤镇
85.47453,45.91815,中国,新疆维吾尔自治区,克拉玛依市,乌尔禾区,柳树街街道
85.13942,45.69298,中国,新疆维吾尔自治区,克拉玛依市,白碱滩区,中兴路街道
81.86889,41.77389,中国,新疆维吾尔自治区,阿克苏地区,拜城县,米吉克乡
80.13574,40.95759,中国,新疆维吾尔自治区,阿克苏地区,阿克苏市,阿依库勒镇
88.05108,47.72457,中国,新疆维吾尔自治区,阿勒泰地区,阿勒泰市,阿苇滩镇
80.37965,40.63837,中国,新疆维吾尔自治区,阿克苏地区,阿瓦提县,阿瓦提镇
90.21681,46.52089,中国,新疆维吾尔自治区,阿勒泰地区,青河县,阿热勒托别镇
83.76474,43.41029,中国,新疆维吾尔自治区,伊犁哈萨克自治州,新源县,阿热勒托别镇
81.26566,40.54184,中国,新疆维吾尔自治区,阿拉尔市,阿拉尔市,金银川路街道
79.33556,40.43083,中国,新疆维吾尔自治区,阿克苏地区,柯坪县,阿恰勒镇
85.35189,44.35787,中国,新疆维吾尔自治区,塔城地区,沙湾市,安集海镇
88.13361,47.84864,中国,新疆维吾尔自治区,阿勒泰地区,阿勒泰市,金山路街道
80.27921,41.18418,中国,新疆维吾尔自治区,阿克苏地区,阿克苏市,兰干街道
78.4477,40.93911,中国,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,阿合奇镇
90.42119,46.28644,中国,新疆维吾尔自治区,阿勒泰地区,青河县,阿尕什敖包乡
87.53333,43.98333,中国,新疆维吾尔自治区,乌鲁木齐市,新市区,安宁渠镇
87.48333,43.88333,中国,新疆维吾尔自治区,乌鲁木齐市,头屯河区,北站西路街道
87.56667,43.85,中国,新疆维吾尔自治区,乌鲁木齐市,新市区,北京路街道
87.78333,43.91667,中国,新疆维吾尔自治区,乌鲁木齐市,米东区,铁厂沟镇
87.78333,43.86667,中国,新疆维吾尔自治区,乌鲁木齐市,水磨沟区,石人子沟街道
87.6382,43.82856,中国,新疆维吾尔自治区,乌鲁木齐市,水磨沟区,六道湾街道
86.47667,41.96194,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,焉耆回族自治县,四十里城子镇
83.12263,46.85628,中国,新疆维吾尔自治区,塔城地区,塔城市,阿西尔达斡尔族乡
83.14697,46.76786,中国,新疆维吾尔自治区,塔城地区,塔城市,喀拉哈巴克乡
83.4053,46.68861,中国,新疆维吾尔自治区,塔城地区,塔城市,恰夏镇
83.0743,46.64719,中国,新疆维吾尔自治区,塔城地区,塔城市,也门勒乡
83.82391,46.63723,中国,新疆维吾尔自治区,塔城地区,额敏县,上户镇
83.09014,46.11923,中国,新疆维吾尔自治区,塔城地区,裕民县,阿勒腾也木勒乡
84.04502,46.70969,中国,新疆维吾尔自治区,塔城地区,额敏县,玉什喀拉苏镇
85.79743,46.81282,中国,新疆维吾尔自治区,塔城地区,和布克赛尔蒙古自治县,莫特格乡
85.95543,46.81696,中国,新疆维吾尔自治区,塔城地区,和布克赛尔蒙古自治县,查干库勒乡
85.87113,47.43403,中国,新疆维吾尔自治区,阿勒泰地区,吉木乃县,托普铁热克镇
85.87979,47.30408,中国,新疆维吾尔自治区,阿勒泰地区,吉木乃县,别斯铁热克乡
86.98955,47.87809,中国,新疆维吾尔自治区,阿勒泰地区,布尔津县,窝依莫克镇
86.21583,47.5225,中国,新疆维吾尔自治区,阿勒泰地区,吉木乃县,恰勒什海乡
87.00466,47.85938,中国,新疆维吾尔自治区,阿勒泰地区,布尔津县,也格孜托别乡
87.33078,47.78682,中国,新疆维吾尔自治区,阿勒泰地区,布尔津县,阔斯特克镇
87.49813,47.74462,中国,新疆维吾尔自治区,阿勒泰地区,阿勒泰市,阿拉哈克镇
87.74228,47.51797,中国,新疆维吾尔自治区,阿勒泰地区,阿勒泰市,巴里巴盖乡
87.44536,47.0977,中国,新疆维吾尔自治区,阿勒泰地区,福海县,解特阿热勒镇
87.68753,47.01741,中国,新疆维吾尔自治区,阿勒泰地区,福海县,阔克阿尕什乡
89.84335,46.97933,中国,新疆维吾尔自治区,阿勒泰地区,富蕴县,吐尔洪乡
80.74472,43.76,中国,新疆维吾尔自治区,可克达拉市,可克达拉市,金屯镇
80.99907,43.54534,中国,新疆维吾尔自治区,伊犁哈萨克自治州,察布查尔锡伯自治县,琼博拉镇
81.38,42.98861,中国,新疆维吾尔自治区,伊犁哈萨克自治州,昭苏县,阿克达拉镇
81.22389,43.57806,中国,新疆维吾尔自治区,伊犁哈萨克自治州,察布查尔锡伯自治县,加尕斯台镇
81.5431,43.67002,中国,新疆维吾尔自治区,伊犁哈萨克自治州,察布查尔锡伯自治县,坎乡
81.87,43.64111,中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县,萨木于孜镇
81.78889,43.68167,中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县,巴依托海镇
81.65694,43.74583,中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县,英塔木镇
81.85056,43.83139,中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县,墩麻扎镇
81.38951,43.94973,中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,克伯克于孜乡
81.31417,43.98028,中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,达达木图镇
81.66222,43.95583,中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县,曲鲁海乡
81.62056,43.87444,中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县,愉群翁回族乡
81.4247,44.00754,中国,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,潘津镇
82.12667,43.94222,中国,新疆维吾尔自治区,伊犁哈萨克自治州,尼勒克县,喀拉苏乡
82.18972,43.84694,中国,新疆维吾尔自治区,伊犁哈萨克自治州,尼勒克县,喀拉苏乡
82.63556,43.74927,中国,新疆维吾尔自治区,伊犁哈萨克自治州,尼勒克县,喀拉托别乡
83.05389,43.41353,中国,新疆维吾尔自治区,伊犁哈萨克自治州,新源县,塔勒德镇
82.40722,43.48722,中国,新疆维吾尔自治区,伊犁哈萨克自治州,巩留县,阿尕尔森镇
82.06222,43.51694,中国,新疆维吾尔自治区,伊犁哈萨克自治州,巩留县,提克阿热克镇
83.65645,46.01068,中国,新疆维吾尔自治区,塔城地区,托里县,多拉特乡
85.70456,44.68907,中国,新疆维吾尔自治区,塔城地区,沙湾市,四道河子镇
84.77024,44.58304,中国,新疆维吾尔自治区,塔城地区,乌苏市,皇宫镇
84.52827,44.4607,中国,新疆维吾尔自治区,塔城地区,乌苏市,甘河子镇
84.62708,44.53377,中国,新疆维吾尔自治区,塔城地区,乌苏市,西湖镇
84.83259,44.54107,中国,新疆维吾尔自治区,塔城地区,乌苏市,九间楼乡
84.30713,44.41113,中国,新疆维吾尔自治区,塔城地区,乌苏市,哈图布呼镇
84.57902,44.33478,中国,新疆维吾尔自治区,塔城地区,乌苏市,西大沟镇
85.91098,44.60243,中国,新疆维吾尔自治区,塔城地区,沙湾市,柳毛湾镇
85.58078,44.36264,中国,新疆维吾尔自治区,塔城地区,沙湾市,大泉乡
85.68466,44.31366,中国,新疆维吾尔自治区,塔城地区,沙湾市,金沟河镇
85.85731,44.28848,中国,新疆维吾尔自治区,塔城地区,沙湾市,兵团一四三团
85.8034,44.06412,中国,新疆维吾尔自治区,塔城地区,沙湾市,东湾镇
85.5171,44.05467,中国,新疆维吾尔自治区,塔城地区,沙湾市,西戈壁镇
87.12908,44.0467,中国,新疆维吾尔自治区,昌吉回族自治州,昌吉市,榆树沟镇
87.17036,44.05286,中国,新疆维吾尔自治区,昌吉回族自治州,昌吉市,二六工镇
86.9663,44.15805,中国,新疆维吾尔自治区,昌吉回族自治州,呼图壁县,二十里店镇
86.79624,44.19212,中国,新疆维吾尔自治区,昌吉回族自治州,呼图壁县,五工台镇
86.59097,44.17932,中国,新疆维吾尔自治区,昌吉回族自治州,呼图壁县,大丰镇
86.45808,44.1994,中国,新疆维吾尔自治区,昌吉回族自治州,玛纳斯县,乐土驿镇
86.3067,44.24872,中国,新疆维吾尔自治区,昌吉回族自治州,玛纳斯县,包家店镇
87.6122,44.08864,中国,新疆维吾尔自治区,乌鲁木齐市,米东区,三道坝镇
87.62083,44.12801,中国,新疆维吾尔自治区,乌鲁木齐市,米东区,三道坝镇
87.58578,44.1584,中国,新疆维吾尔自治区,乌鲁木齐市,米东区,羊毛工镇
87.40221,44.07613,中国,新疆维吾尔自治区,昌吉回族自治州,昌吉市,六工镇
87.27653,44.10695,中国,新疆维吾尔自治区,昌吉回族自治州,昌吉市,大西渠镇
87.32964,44.12448,中国,新疆维吾尔自治区,昌吉回族自治州,昌吉市,佃坝镇
89.56193,44.07289,中国,新疆维吾尔自治区,昌吉回族自治州,奇台县,西北湾镇
89.20901,44.06385,中国,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,北庭镇
88.96515,44.08253,中国,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,庆阳湖乡
88.86423,44.11873,中国,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,老台乡
90.05849,44.06437,中国,新疆维吾尔自治区,昌吉回族自治州,奇台县,乔仁哈萨克族乡
83.83711,46.36994,中国,新疆维吾尔自治区,塔城地区,额敏县,霍吉尔特蒙古民族乡
84.00739,46.67075,中国,新疆维吾尔自治区,塔城地区,额敏县,额玛勒郭楞蒙古民族乡
78.72278,40.91889,中国,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,色帕巴依乡
79.45806,41.20417,中国,新疆维吾尔自治区,阿克苏地区,乌什县,亚科瑞克乡
79.085,41.14917,中国,新疆维吾尔自治区,阿克苏地区,乌什县,奥特贝希乡
82.65083,41.34639,中国,新疆维吾尔自治区,阿克苏地区,沙雅县,英买力镇
82.5766,41.45083,中国,新疆维吾尔自治区,阿克苏地区,新和县,排先拜巴扎镇
82.86096,41.44244,中国,新疆维吾尔自治区,阿克苏地区,沙雅县,红旗镇
82.76639,41.54667,中国,新疆维吾尔自治区,阿克苏地区,库车市,阿拉哈格镇
81.55528,41.63083,中国,新疆维吾尔自治区,阿克苏地区,拜城县,温巴什乡
120.23678,33.00576,中国,江苏省,泰州市,兴化市,合陈镇
120.47596,33.02956,中国,江苏省,盐城市,大丰区,小海镇
120.17989,33.08774,中国,江苏省,泰州市,兴化市,新垛镇
